state,district,year,residualsodiumcarbonate,gdp,Gini
madhya pradesh,neemuch,2012,4.182857,306853.34,0.35
madhya pradesh,neemuch,2013,5.0,322597.6,0.35
madhya pradesh,neemuch,2014,-10.787272,339246.9,0.35
madhya pradesh,neemuch,2015,-7.0527272,370715.67,0.35
madhya pradesh,neemuch,2017,-10.936363,441956.43,0.35
madhya pradesh,neemuch,2018,-5.449091,482361.02,0.35
madhya pradesh,panna,2000,2.3366666,142623.6374,0.35
madhya pradesh,panna,2001,1.4000001,152826.3021,0.35
madhya pradesh,panna,2002,1.22,144856.4718,0.35
madhya pradesh,panna,2004,0.70000005,166392.1069,0.35
madhya pradesh,panna,2005,1.0,174775.7442,0.35
madhya pradesh,panna,2007,1.51,199720.2561,0.35
madhya pradesh,panna,2009,1.3933333,246296.5722,0.35
madhya pradesh,panna,2010,1.6,259230.1691,0.35
madhya pradesh,panna,2011,1.4,282371.04,0.35
madhya pradesh,panna,2012,0.23,306853.34,0.35
madhya pradesh,panna,2013,2.4749999,322597.6,0.35
madhya pradesh,panna,2014,-1.2633333,339246.9,0.35
madhya pradesh,panna,2015,-4.1582608,370715.67,0.35
madhya pradesh,panna,2017,-2.5144,441956.43,0.35
madhya pradesh,panna,2018,-0.98166668,482361.02,0.35
madhya pradesh,raisen,2000,1.9333334,142623.6374,0.35
madhya pradesh,raisen,2001,7.5266666,152826.3021,0.35
madhya pradesh,raisen,2002,4.9400001,144856.4718,0.35
madhya pradesh,raisen,2004,5.3900003,166392.1069,0.35
madhya pradesh,raisen,2005,1.9675,174775.7442,0.35
madhya pradesh,raisen,2006,3.7866666,190707.9784,0.35
madhya pradesh,raisen,2007,4.3800001,199720.2561,0.35
madhya pradesh,raisen,2008,0.99199998,224970.9801,0.35
madhya pradesh,raisen,2009,3.2759998,246296.5722,0.35
madhya pradesh,raisen,2010,0.86666667,259230.1691,0.35
madhya pradesh,raisen,2011,2.1800001,282371.04,0.35
madhya pradesh,raisen,2012,2.164,306853.34,0.35
madhya pradesh,raisen,2013,2.8,322597.6,0.35
madhya pradesh,raisen,2014,-2.5544,339246.9,0.35
madhya pradesh,raisen,2017,-1.785926,441956.43,0.35
madhya pradesh,raisen,2018,-2.3543999,482361.02,0.35
madhya pradesh,rajgarh,2000,6.1399999,142623.6374,0.35
madhya pradesh,rajgarh,2001,3.52,152826.3021,0.35
madhya pradesh,rajgarh,2002,2.092,144856.4718,0.35
madhya pradesh,rajgarh,2004,2.5066667,166392.1069,0.35
madhya pradesh,rajgarh,2005,2.1560001,174775.7442,0.35
madhya pradesh,rajgarh,2006,3.72,190707.9784,0.35
madhya pradesh,rajgarh,2007,5.1500001,199720.2561,0.35
madhya pradesh,rajgarh,2008,1.9,224970.9801,0.35
madhya pradesh,rajgarh,2009,1.796,246296.5722,0.35
madhya pradesh,rajgarh,2010,2.345,259230.1691,0.35
madhya pradesh,rajgarh,2011,2.1400001,282371.04,0.35
madhya pradesh,rajgarh,2012,2.0600002,306853.34,0.35
madhya pradesh,rajgarh,2013,3.5999999,322597.6,0.35
madhya pradesh,rajgarh,2014,-6.0023527,339246.9,0.35
madhya pradesh,rajgarh,2017,-4.0050001,441956.43,0.35
madhya pradesh,rajgarh,2018,-4.7773333,482361.02,0.35
madhya pradesh,ratlam,2000,4.5799999,142623.6374,0.35
madhya pradesh,ratlam,2001,4.145,152826.3021,0.35
madhya pradesh,ratlam,2002,3.332,144856.4718,0.35
madhya pradesh,ratlam,2004,4.21,166392.1069,0.35
madhya pradesh,ratlam,2005,2.4266667,174775.7442,0.35
madhya pradesh,ratlam,2006,5.6066666,190707.9784,0.35
madhya pradesh,ratlam,2007,2.2709091,199720.2561,0.35
madhya pradesh,ratlam,2008,5.1550002,224970.9801,0.35
madhya pradesh,ratlam,2009,3.5545454,246296.5722,0.35
madhya pradesh,ratlam,2010,3.2360001,259230.1691,0.35
madhya pradesh,ratlam,2012,2.4974999,306853.34,0.35
madhya pradesh,ratlam,2013,1.7,322597.6,0.35
madhya pradesh,ratlam,2014,-4.6783333,339246.9,0.35
madhya pradesh,ratlam,2015,-3.0383332,370715.67,0.35
madhya pradesh,ratlam,2017,-4.9094114,441956.43,0.35
madhya pradesh,ratlam,2018,-0.49186283,482361.02,0.35
madhya pradesh,rewa,2001,1.9580001,152826.3021,0.35
madhya pradesh,rewa,2002,1.5542856,144856.4718,0.35
madhya pradesh,rewa,2004,1.704,166392.1069,0.35
madhya pradesh,rewa,2005,1.92,174775.7442,0.35
madhya pradesh,rewa,2006,1.0,190707.9784,0.35
madhya pradesh,rewa,2007,1.8723246,199720.2561,0.35
madhya pradesh,rewa,2008,1.8399999,224970.9801,0.35
madhya pradesh,rewa,2009,2.1900001,246296.5722,0.35
madhya pradesh,rewa,2010,0.40000001,259230.1691,0.35
madhya pradesh,rewa,2011,1.6720001,282371.04,0.35
madhya pradesh,rewa,2012,1.895,306853.34,0.35
madhya pradesh,rewa,2013,1.8759999,322597.6,0.35
madhya pradesh,rewa,2014,-7.7386208,339246.9,0.35
madhya pradesh,rewa,2015,-5.8239999,370715.67,0.35
madhya pradesh,rewa,2017,-9.1155558,441956.43,0.35
madhya pradesh,rewa,2018,-8.9606886,482361.02,0.35
madhya pradesh,sagar,2000,1.6727273,142623.6374,0.35
madhya pradesh,sagar,2001,0.90499997,152826.3021,0.35
madhya pradesh,sagar,2002,1.04,144856.4718,0.35
madhya pradesh,sagar,2004,1.99,166392.1069,0.35
madhya pradesh,sagar,2005,2.0066667,174775.7442,0.35
madhya pradesh,sagar,2006,2.4000001,190707.9784,0.35
madhya pradesh,sagar,2007,1.126,199720.2561,0.35
madhya pradesh,sagar,2008,1.1133333,224970.9801,0.35
madhya pradesh,sagar,2009,1.8280001,246296.5722,0.35
madhya pradesh,sagar,2010,1.1733334,259230.1691,0.35
madhya pradesh,sagar,2011,1.9688889,282371.04,0.35
madhya pradesh,sagar,2012,2.46,306853.34,0.35
madhya pradesh,sagar,2013,2.5320001,322597.6,0.35
madhya pradesh,sagar,2014,-4.2206669,339246.9,0.35
madhya pradesh,sagar,2015,-5.9043751,370715.67,0.35
madhya pradesh,sagar,2017,-3.9092681,441956.43,0.35
madhya pradesh,sagar,2018,-2.0762501,482361.02,0.35
madhya pradesh,satna,2001,2.0725,152826.3021,0.35
madhya pradesh,satna,2002,1.9288889,144856.4718,0.35
madhya pradesh,satna,2004,2.4022222,166392.1069,0.35
madhya pradesh,satna,2005,0.80000001,174775.7442,0.35
madhya pradesh,satna,2007,1.5561295,199720.2561,0.35
madhya pradesh,satna,2008,3.615,224970.9801,0.35
madhya pradesh,satna,2009,1.476,246296.5722,0.35
madhya pradesh,satna,2010,0.685,259230.1691,0.35
madhya pradesh,satna,2011,1.3000001,282371.04,0.35
madhya pradesh,satna,2012,3.26,306853.34,0.35
madhya pradesh,satna,2013,1.16,322597.6,0.35
madhya pradesh,satna,2014,-4.8039999,339246.9,0.35
madhya pradesh,satna,2015,-4.9709091,370715.67,0.35
madhya pradesh,satna,2017,-4.7643242,441956.43,0.35
madhya pradesh,satna,2018,-2.8624315,482361.02,0.35
madhya pradesh,sehore,2000,4.9914284,142623.6374,0.35
madhya pradesh,sehore,2001,2.9366665,152826.3021,0.35
madhya pradesh,sehore,2002,2.0799999,144856.4718,0.35
madhya pradesh,sehore,2004,3.3199999,166392.1069,0.35
madhya pradesh,sehore,2005,2.8,174775.7442,0.35
madhya pradesh,sehore,2006,1.64,190707.9784,0.35
madhya pradesh,sehore,2007,3.244,199720.2561,0.35
madhya pradesh,sehore,2008,3.6400001,224970.9801,0.35
madhya pradesh,sehore,2009,3.4533334,246296.5722,0.35
madhya pradesh,sehore,2010,3.2,259230.1691,0.35
madhya pradesh,sehore,2011,3.78,282371.04,0.35
madhya pradesh,sehore,2012,2.0050001,306853.34,0.35
madhya pradesh,sehore,2013,2.5999999,322597.6,0.35
madhya pradesh,sehore,2014,-4.0682354,339246.9,0.35
madhya pradesh,sehore,2015,-1.4,370715.67,0.35
madhya pradesh,sehore,2017,-2.589,441956.43,0.35
madhya pradesh,sehore,2018,-4.8788238,482361.02,0.35
madhya pradesh,seoni,2001,3.2639999,152826.3021,0.35
madhya pradesh,seoni,2002,1.388,144856.4718,0.35
madhya pradesh,seoni,2004,1.7511111,166392.1069,0.35
madhya pradesh,seoni,2005,0.99000001,174775.7442,0.35
madhya pradesh,seoni,2007,0.89333332,199720.2561,0.35
madhya pradesh,seoni,2008,1.16,224970.9801,0.35
madhya pradesh,seoni,2009,1.6455556,246296.5722,0.35
madhya pradesh,seoni,2010,1.0875,259230.1691,0.35
madhya pradesh,seoni,2011,1.6224999,282371.04,0.35
madhya pradesh,seoni,2012,1.8157142,306853.34,0.35
madhya pradesh,seoni,2013,0.66666669,322597.6,0.35
madhya pradesh,seoni,2014,-4.5419049,339246.9,0.35
madhya pradesh,seoni,2017,-2.2138095,441956.43,0.35
madhya pradesh,seoni,2018,-1.1250024,482361.02,0.35
madhya pradesh,shahdol,2001,1.95,152826.3021,0.35
madhya pradesh,shahdol,2002,0.78999996,144856.4718,0.35
madhya pradesh,shahdol,2006,0.2,190707.9784,0.35
madhya pradesh,shahdol,2008,1.38,224970.9801,0.35
madhya pradesh,shahdol,2009,0.65999997,246296.5722,0.35
madhya pradesh,shahdol,2010,4.1999998,259230.1691,0.35
madhya pradesh,shahdol,2011,1.3560001,282371.04,0.35
madhya pradesh,shahdol,2013,0.40000001,322597.6,0.35
madhya pradesh,shahdol,2014,-2.5047619,339246.9,0.35
madhya pradesh,shahdol,2015,-1.564,370715.67,0.35
madhya pradesh,shahdol,2017,-3.2875862,441956.43,0.35
madhya pradesh,shahdol,2018,-1.1419047,482361.02,0.35
madhya pradesh,shajapur,2000,9.1400003,142623.6374,0.35
madhya pradesh,shajapur,2001,2.5599999,152826.3021,0.35
madhya pradesh,shajapur,2002,5.1149998,144856.4718,0.35
madhya pradesh,shajapur,2004,2.95,166392.1069,0.35
madhya pradesh,shajapur,2005,1.48,174775.7442,0.35
madhya pradesh,shajapur,2007,1.0500001,199720.2561,0.35
madhya pradesh,shajapur,2008,1.79,224970.9801,0.35
madhya pradesh,shajapur,2009,1.8633333,246296.5722,0.35
madhya pradesh,shajapur,2010,2.8,259230.1691,0.35
madhya pradesh,shajapur,2011,0.40000001,282371.04,0.35
madhya pradesh,shajapur,2013,3.4000001,322597.6,0.35
madhya pradesh,shajapur,2014,-4.1231999,339246.9,0.35
madhya pradesh,shajapur,2015,-2.9216001,370715.67,0.35
madhya pradesh,shajapur,2017,-4.6147828,441956.43,0.35
madhya pradesh,shajapur,2018,-5.6743999,482361.02,0.35
madhya pradesh,sheopur,2000,2.24,142623.6374,0.35
madhya pradesh,sheopur,2001,3.9400001,152826.3021,0.35
madhya pradesh,sheopur,2002,0.56,144856.4718,0.35
madhya pradesh,sheopur,2004,3.8800001,166392.1069,0.35
madhya pradesh,sheopur,2005,1.5599999,174775.7442,0.35
madhya pradesh,sheopur,2006,0.29000002,190707.9784,0.35
madhya pradesh,sheopur,2007,1.908,199720.2561,0.35
madhya pradesh,sheopur,2008,3.5933332,224970.9801,0.35
madhya pradesh,sheopur,2009,1.02,246296.5722,0.35
madhya pradesh,sheopur,2010,1.1266667,259230.1691,0.35
madhya pradesh,sheopur,2011,4.0,282371.04,0.35
madhya pradesh,sheopur,2012,0.34,306853.34,0.35
madhya pradesh,sheopur,2013,2.5999999,322597.6,0.35
madhya pradesh,sheopur,2014,-2.24,339246.9,0.35
madhya pradesh,sheopur,2015,-4.5,370715.67,0.35
madhya pradesh,sheopur,2017,-4.5700002,441956.43,0.35
madhya pradesh,sheopur,2018,-0.55222219,482361.02,0.35
madhya pradesh,shivpuri,2000,2.011111,142623.6374,0.35
madhya pradesh,shivpuri,2001,1.5,152826.3021,0.35
madhya pradesh,shivpuri,2002,1.6418182,144856.4718,0.35
madhya pradesh,shivpuri,2004,2.9781818,166392.1069,0.35
madhya pradesh,shivpuri,2005,0.95599997,174775.7442,0.35
madhya pradesh,shivpuri,2007,4.2319999,199720.2561,0.35
madhya pradesh,shivpuri,2008,2.22,224970.9801,0.35
madhya pradesh,shivpuri,2009,6.7999997,246296.5722,0.35
madhya pradesh,shivpuri,2010,5.645,259230.1691,0.35
madhya pradesh,shivpuri,2011,2.5900002,282371.04,0.35
madhya pradesh,shivpuri,2012,3.6666665,306853.34,0.35
madhya pradesh,shivpuri,2013,4.4000001,322597.6,0.35
madhya pradesh,shivpuri,2014,-5.5693336,339246.9,0.35
madhya pradesh,shivpuri,2015,-2.6600001,370715.67,0.35
madhya pradesh,shivpuri,2017,-3.2477419,441956.43,0.35
madhya pradesh,shivpuri,2018,-3.5213332,482361.02,0.35
madhya pradesh,sidhi,2001,1.466,152826.3021,0.35
madhya pradesh,sidhi,2002,1.835,144856.4718,0.35
madhya pradesh,sidhi,2004,1.73,166392.1069,0.35
madhya pradesh,sidhi,2006,1.5822222,190707.9784,0.35
madhya pradesh,sidhi,2007,3.3150001,199720.2561,0.35
madhya pradesh,sidhi,2008,0.18000001,224970.9801,0.35
madhya pradesh,sidhi,2009,1.3244445,246296.5722,0.35
madhya pradesh,sidhi,2010,1.62,259230.1691,0.35
madhya pradesh,sidhi,2011,0.79555553,282371.04,0.35
madhya pradesh,sidhi,2014,-1.5761539,339246.9,0.35
madhya pradesh,sidhi,2015,-1.4281482,370715.67,0.35
madhya pradesh,sidhi,2017,-0.64965516,441956.43,0.35
madhya pradesh,sidhi,2018,-0.52285713,482361.02,0.35
madhya pradesh,singrauli,2001,0.53000003,152826.3021,0.35
madhya pradesh,singrauli,2004,0.32666665,166392.1069,0.35
madhya pradesh,singrauli,2006,0.18000001,190707.9784,0.35
madhya pradesh,singrauli,2007,3.2,199720.2561,0.35
madhya pradesh,singrauli,2009,3.8799999,246296.5722,0.35
madhya pradesh,singrauli,2010,4.02,259230.1691,0.35
madhya pradesh,singrauli,2011,0.80000001,282371.04,0.35
madhya pradesh,singrauli,2012,0.40000001,306853.34,0.35
madhya pradesh,singrauli,2013,1.01,322597.6,0.35
madhya pradesh,singrauli,2014,-1.0388235,339246.9,0.35
madhya pradesh,singrauli,2015,-0.64705878,370715.67,0.35
madhya pradesh,singrauli,2017,-0.67523813,441956.43,0.35
madhya pradesh,singrauli,2018,-0.64235294,482361.02,0.35
madhya pradesh,tikamgarh,2000,0.82999998,142623.6374,0.35
madhya pradesh,tikamgarh,2001,1.1666667,152826.3021,0.35
madhya pradesh,tikamgarh,2002,0.02,144856.4718,0.35
madhya pradesh,tikamgarh,2004,0.51999998,166392.1069,0.35
madhya pradesh,tikamgarh,2006,2.836,190707.9784,0.35
madhya pradesh,tikamgarh,2007,2.816,199720.2561,0.35
madhya pradesh,tikamgarh,2008,1.9000001,224970.9801,0.35
madhya pradesh,tikamgarh,2009,0.60000002,246296.5722,0.35
madhya pradesh,tikamgarh,2011,0.67999995,282371.04,0.35
madhya pradesh,tikamgarh,2012,1.35,306853.34,0.35
madhya pradesh,tikamgarh,2013,1.8200001,322597.6,0.35
madhya pradesh,tikamgarh,2014,-6.127059,339246.9,0.35
madhya pradesh,tikamgarh,2015,-7.3762498,370715.67,0.35
madhya pradesh,tikamgarh,2017,-4.0755553,441956.43,0.35
madhya pradesh,tikamgarh,2018,-3.5262499,482361.02,0.35
madhya pradesh,ujjain,2001,3.3900001,152826.3021,0.35
madhya pradesh,ujjain,2002,2.3033333,144856.4718,0.35
madhya pradesh,ujjain,2004,9.1999998,166392.1069,0.35
madhya pradesh,ujjain,2005,2.1800001,174775.7442,0.35
madhya pradesh,ujjain,2006,1.6950001,190707.9784,0.35
madhya pradesh,ujjain,2007,3.3399999,199720.2561,0.35
madhya pradesh,ujjain,2008,2.4760001,224970.9801,0.35
madhya pradesh,ujjain,2009,1.6314286,246296.5722,0.35
madhya pradesh,ujjain,2010,3.3285713,259230.1691,0.35
madhya pradesh,ujjain,2012,3.0,306853.34,0.35
madhya pradesh,ujjain,2013,1.0,322597.6,0.35
madhya pradesh,ujjain,2014,-11.115556,339246.9,0.35
madhya pradesh,ujjain,2015,-10.172414,370715.67,0.35
madhya pradesh,ujjain,2016,2.342,419465.25,0.35
madhya pradesh,ujjain,2017,-10.796552,441956.43,0.35
madhya pradesh,ujjain,2018,-4.8342857,482361.02,0.35
madhya pradesh,umaria,2001,1.748,152826.3021,0.35
madhya pradesh,umaria,2006,0.345,190707.9784,0.35
madhya pradesh,umaria,2007,12.126666,199720.2561,0.35
madhya pradesh,umaria,2009,1.34,246296.5722,0.35
madhya pradesh,umaria,2010,1.38,259230.1691,0.35
madhya pradesh,umaria,2011,0.5,282371.04,0.35
madhya pradesh,umaria,2012,0.2,306853.34,0.35
madhya pradesh,umaria,2013,0.40000001,322597.6,0.35
madhya pradesh,umaria,2014,-2.4384615,339246.9,0.35
madhya pradesh,umaria,2015,-2.52,370715.67,0.35
madhya pradesh,umaria,2017,-0.38352942,441956.43,0.35
madhya pradesh,umaria,2018,-0.69499999,482361.02,0.35
madhya pradesh,vidisha,2000,3.928,142623.6374,0.35
madhya pradesh,vidisha,2001,2.24,152826.3021,0.35
madhya pradesh,vidisha,2002,4.2485714,144856.4718,0.35
madhya pradesh,vidisha,2004,2.6400001,166392.1069,0.35
madhya pradesh,vidisha,2005,3.7449999,174775.7442,0.35
madhya pradesh,vidisha,2006,1.38,190707.9784,0.35
madhya pradesh,vidisha,2007,4.1440001,199720.2561,0.35
madhya pradesh,vidisha,2008,6.9933333,224970.9801,0.35
madhya pradesh,vidisha,2009,4.853333,246296.5722,0.35
madhya pradesh,vidisha,2010,3.1900001,259230.1691,0.35
madhya pradesh,vidisha,2011,3.2,282371.04,0.35
madhya pradesh,vidisha,2012,2.1400001,306853.34,0.35
madhya pradesh,vidisha,2013,2.0,322597.6,0.35
madhya pradesh,vidisha,2014,-3.4457142,339246.9,0.35
madhya pradesh,vidisha,2017,-1.4983335,441956.43,0.35
madhya pradesh,vidisha,2018,-2.3210001,482361.02,0.35
madhya pradesh,west nimar,2000,3.115,142623.6374,0.35
madhya pradesh,west nimar,2001,2.175,152826.3021,0.35
madhya pradesh,west nimar,2002,1.13,144856.4718,0.35
madhya pradesh,west nimar,2004,0.62,166392.1069,0.35
madhya pradesh,west nimar,2005,1.8666667,174775.7442,0.35
madhya pradesh,west nimar,2006,0.75199997,190707.9784,0.35
madhya pradesh,west nimar,2007,0.30000001,199720.2561,0.35
madhya pradesh,west nimar,2008,1.01,224970.9801,0.35
madhya pradesh,west nimar,2009,0.99000001,246296.5722,0.35
madhya pradesh,west nimar,2010,1.1799999,259230.1691,0.35
madhya pradesh,west nimar,2011,0.18000001,282371.04,0.35
madhya pradesh,west nimar,2012,0.61333334,306853.34,0.35
madhya pradesh,west nimar,2014,-7.0879998,339246.9,0.35
madhya pradesh,west nimar,2015,-5.1284208,370715.67,0.35
madhya pradesh,west nimar,2017,-1.821,441956.43,0.35
madhya pradesh,west nimar,2018,-4.1259999,482361.02,0.35
maharashtra,ahmednagar,2000,5.4133334,462181.6751,0.37
maharashtra,ahmednagar,2001,3.182857,478508.6139,0.37
maharashtra,ahmednagar,2002,1.3742857,511507.164,0.37
maharashtra,ahmednagar,2004,2.5999999,599027.635,0.37
maharashtra,ahmednagar,2005,2.48,685815.5489,0.37
maharashtra,ahmednagar,2006,3.3440001,780279.6914,0.37
maharashtra,ahmednagar,2007,1.535,871095.9484,0.37
maharashtra,ahmednagar,2008,1.505,884778.7477,0.37
maharashtra,ahmednagar,2009,1.4760001,970265.197,0.37
maharashtra,ahmednagar,2012,2.7640002,1189710.84,0.37
maharashtra,ahmednagar,2014,-14.676,1345341.463,0.37
maharashtra,ahmednagar,2015,-6.4789472,1452513.395,0.37
maharashtra,ahmednagar,2016,-6.4746666,1596120.748,0.37
maharashtra,ahmednagar,2017,10.916664,1661065.007,0.37
maharashtra,ahmednagar,2018,-4.4980488,1728577.953,0.37
maharashtra,akola,2000,4.2075,462181.6751,0.37
maharashtra,akola,2001,4.428,478508.6139,0.37
maharashtra,akola,2002,4.6866665,511507.164,0.37
maharashtra,akola,2004,4.8676925,599027.635,0.37
maharashtra,akola,2005,2.6600001,685815.5489,0.37
maharashtra,akola,2006,5.9200001,780279.6914,0.37
maharashtra,akola,2007,5.5311112,871095.9484,0.37
maharashtra,akola,2008,1.2049999,884778.7477,0.37
maharashtra,akola,2009,7.6760001,970265.197,0.37
maharashtra,akola,2014,-18.618948,1345341.463,0.37
maharashtra,akola,2015,-6.7714286,1452513.395,0.37
maharashtra,akola,2016,-2.4442856,1596120.748,0.37
maharashtra,akola,2017,15.069354,1661065.007,0.37
maharashtra,akola,2018,0.053432021,1728577.953,0.37
maharashtra,amravati,2000,6.4815106,462181.6751,0.37
maharashtra,amravati,2001,1.6650001,478508.6139,0.37
maharashtra,amravati,2002,6.1153846,511507.164,0.37
maharashtra,amravati,2004,6.0892305,599027.635,0.37
maharashtra,amravati,2005,5.2455554,685815.5489,0.37
maharashtra,amravati,2006,5.8666668,780279.6914,0.37
maharashtra,amravati,2007,5.727273,871095.9484,0.37
maharashtra,amravati,2008,6.352941,884778.7477,0.37
maharashtra,amravati,2009,6.5714288,970265.197,0.37
maharashtra,amravati,2012,2.6342857,1189710.84,0.37
maharashtra,amravati,2013,0.38,1267551.27,0.37
maharashtra,amravati,2014,-7.2483873,1345341.463,0.37
maharashtra,amravati,2015,-5.3216,1452513.395,0.37
maharashtra,amravati,2016,-4.1263494,1596120.748,0.37
maharashtra,amravati,2017,15.440806,1661065.007,0.37
maharashtra,amravati,2018,-0.52902293,1728577.953,0.37
maharashtra,aurangabad,2001,3.1400001,478508.6139,0.37
maharashtra,aurangabad,2002,1.24,511507.164,0.37
maharashtra,aurangabad,2004,2.8,599027.635,0.37
maharashtra,aurangabad,2007,2.2,871095.9484,0.37
maharashtra,aurangabad,2008,0.61191541,884778.7477,0.37
maharashtra,aurangabad,2012,1.5233333,1189710.84,0.37
maharashtra,aurangabad,2013,2.3800001,1267551.27,0.37
maharashtra,aurangabad,2014,-15.32762,1345341.463,0.37
maharashtra,aurangabad,2015,-8.4633331,1452513.395,0.37
maharashtra,aurangabad,2017,14.901374,1661065.007,0.37
maharashtra,aurangabad,2018,-1.9875947,1728577.953,0.37
maharashtra,beed,2000,1.6,462181.6751,0.37
maharashtra,beed,2001,1.255,478508.6139,0.37
maharashtra,beed,2002,2.2880001,511507.164,0.37
maharashtra,beed,2003,11.22,551012.7797,0.37
maharashtra,beed,2004,1.1333333,599027.635,0.37
maharashtra,beed,2006,2.1446764,780279.6914,0.37
maharashtra,beed,2007,0.65000004,871095.9484,0.37
maharashtra,beed,2008,3.0640001,884778.7477,0.37
maharashtra,beed,2009,2.1199999,970265.197,0.37
maharashtra,beed,2012,3.007427,1189710.84,0.37
maharashtra,beed,2014,-11.319,1345341.463,0.37
maharashtra,beed,2015,-7.1612501,1452513.395,0.37
maharashtra,beed,2016,-7.0157146,1596120.748,0.37
maharashtra,beed,2017,10.686721,1661065.007,0.37
maharashtra,beed,2018,-1.4629083,1728577.953,0.37
maharashtra,bhandara,2000,4.0349998,462181.6751,0.37
maharashtra,bhandara,2001,1.1866666,478508.6139,0.37
maharashtra,bhandara,2002,3.668,511507.164,0.37
maharashtra,bhandara,2004,1.9466667,599027.635,0.37
maharashtra,bhandara,2005,1.852,685815.5489,0.37
maharashtra,bhandara,2006,0.86000001,780279.6914,0.37
maharashtra,bhandara,2007,1.36,871095.9484,0.37
maharashtra,bhandara,2008,0.80000001,884778.7477,0.37
maharashtra,bhandara,2009,2.4000001,970265.197,0.37
maharashtra,bhandara,2013,4.9333334,1267551.27,0.37
maharashtra,bhandara,2014,-12.731852,1345341.463,0.37
maharashtra,bhandara,2015,-7.3214812,1452513.395,0.37
maharashtra,bhandara,2016,-7.4977779,1596120.748,0.37
maharashtra,bhandara,2017,10.742249,1661065.007,0.37
maharashtra,bhandara,2018,-3.5401998,1728577.953,0.37
maharashtra,buldhana,2000,3.8114285,462181.6751,0.37
maharashtra,buldhana,2001,2.28,478508.6139,0.37
maharashtra,buldhana,2002,1.452,511507.164,0.37
maharashtra,buldhana,2004,2.4833333,599027.635,0.37
maharashtra,buldhana,2005,3.0599999,685815.5489,0.37
maharashtra,buldhana,2006,1.2,780279.6914,0.37
maharashtra,buldhana,2007,1.5120001,871095.9484,0.37
maharashtra,buldhana,2008,3.8199999,884778.7477,0.37
maharashtra,buldhana,2009,2.5,970265.197,0.37
maharashtra,buldhana,2014,-18.995173,1345341.463,0.37
maharashtra,buldhana,2015,-11.58,1452513.395,0.37
maharashtra,buldhana,2016,-7.4302702,1596120.748,0.37
maharashtra,buldhana,2017,12.510879,1661065.007,0.37
maharashtra,buldhana,2018,-3.7519133,1728577.953,0.37
maharashtra,chandrapur,2000,3.51875,462181.6751,0.37
maharashtra,chandrapur,2001,4.6810527,478508.6139,0.37
maharashtra,chandrapur,2002,3.4472728,511507.164,0.37
maharashtra,chandrapur,2004,3.8952942,599027.635,0.37
maharashtra,chandrapur,2005,3.7428572,685815.5489,0.37
maharashtra,chandrapur,2006,2.7857141,780279.6914,0.37
maharashtra,chandrapur,2007,4.0894117,871095.9484,0.37
maharashtra,chandrapur,2008,4.1862502,884778.7477,0.37
maharashtra,chandrapur,2009,3.2454545,970265.197,0.37
maharashtra,chandrapur,2012,6.0633335,1189710.84,0.37
maharashtra,chandrapur,2013,1.4,1267551.27,0.37
maharashtra,chandrapur,2014,-11.638333,1345341.463,0.37
maharashtra,chandrapur,2015,-7.5925927,1452513.395,0.37
maharashtra,chandrapur,2016,-5.6083021,1596120.748,0.37
maharashtra,chandrapur,2017,16.515625,1661065.007,0.37
maharashtra,chandrapur,2018,2.2283285,1728577.953,0.37
maharashtra,dhule,2000,2.9766667,462181.6751,0.37
maharashtra,dhule,2001,6.2377777,478508.6139,0.37
maharashtra,dhule,2002,4.0080361,511507.164,0.37
maharashtra,dhule,2004,3.6900001,599027.635,0.37
maharashtra,dhule,2005,11.573334,685815.5489,0.37
maharashtra,dhule,2006,6.5300002,780279.6914,0.37
maharashtra,dhule,2007,7.1400003,871095.9484,0.37
maharashtra,dhule,2008,4.0700002,884778.7477,0.37
maharashtra,dhule,2009,7.0,970265.197,0.37
maharashtra,dhule,2012,5.1085715,1189710.84,0.37
maharashtra,dhule,2014,-18.277931,1345341.463,0.37
maharashtra,dhule,2016,-6.0272727,1596120.748,0.37
maharashtra,dhule,2017,14.587193,1661065.007,0.37
maharashtra,dhule,2018,-1.2328277,1728577.953,0.37
maharashtra,gadchiroli,2000,1.914,462181.6751,0.37
maharashtra,gadchiroli,2001,1.0225,478508.6139,0.37
maharashtra,gadchiroli,2002,2.7257142,511507.164,0.37
maharashtra,gadchiroli,2004,1.325,599027.635,0.37
maharashtra,gadchiroli,2005,2.4585714,685815.5489,0.37
maharashtra,gadchiroli,2006,2.5333333,780279.6914,0.37
maharashtra,gadchiroli,2007,0.78999996,871095.9484,0.37
maharashtra,gadchiroli,2008,0.86000001,884778.7477,0.37
maharashtra,gadchiroli,2009,3.76,970265.197,0.37
maharashtra,gadchiroli,2012,9.0,1189710.84,0.37
maharashtra,gadchiroli,2014,-13.846154,1345341.463,0.37
maharashtra,gadchiroli,2015,-6.3290911,1452513.395,0.37
maharashtra,gadchiroli,2016,-7.5387502,1596120.748,0.37
maharashtra,gadchiroli,2017,16.150555,1661065.007,0.37
maharashtra,gadchiroli,2018,-2.0505462,1728577.953,0.37
maharashtra,gondia,2000,1.09,462181.6751,0.37
maharashtra,gondia,2001,1.0857143,478508.6139,0.37
maharashtra,gondia,2002,1.295,511507.164,0.37
maharashtra,gondia,2004,0.88,599027.635,0.37
maharashtra,gondia,2005,1.9849999,685815.5489,0.37
