state,district,year,residualsodiumcarbonate
Madhya Pradesh,Raisen,2006,3.7866666
Madhya Pradesh,Raisen,2007,4.3800001
Madhya Pradesh,Raisen,2008,0.99199998
Madhya Pradesh,Raisen,2009,3.2759998
Madhya Pradesh,Raisen,2010,0.86666667
Madhya Pradesh,Raisen,2011,2.1800001
Madhya Pradesh,Raisen,2012,2.164
Madhya Pradesh,Raisen,2013,2.8
Madhya Pradesh,Raisen,2014,-2.5544
Madhya Pradesh,Raisen,2017,-1.785926
Madhya Pradesh,Raisen,2018,-2.3543999
Madhya Pradesh,Rajgarh,2000,6.1399999
Madhya Pradesh,Rajgarh,2001,3.52
Madhya Pradesh,Rajgarh,2002,2.092
Madhya Pradesh,Rajgarh,2004,2.5066667
Madhya Pradesh,Rajgarh,2005,2.1560001
Madhya Pradesh,Rajgarh,2006,3.72
Madhya Pradesh,Rajgarh,2007,5.1500001
Madhya Pradesh,Rajgarh,2008,1.9
Madhya Pradesh,Rajgarh,2009,1.796
Madhya Pradesh,Rajgarh,2010,2.345
Madhya Pradesh,Rajgarh,2011,2.1400001
Madhya Pradesh,Rajgarh,2012,2.0600002
Madhya Pradesh,Rajgarh,2013,3.5999999
Madhya Pradesh,Rajgarh,2014,-6.0023527
Madhya Pradesh,Rajgarh,2017,-4.0050001
Madhya Pradesh,Rajgarh,2018,-4.7773333
Madhya Pradesh,Ratlam,2000,4.5799999
Madhya Pradesh,Ratlam,2001,4.145
Madhya Pradesh,Ratlam,2002,3.332
Madhya Pradesh,Ratlam,2004,4.21
Madhya Pradesh,Ratlam,2005,2.4266667
Madhya Pradesh,Ratlam,2006,5.6066666
Madhya Pradesh,Ratlam,2007,2.2709091
Madhya Pradesh,Ratlam,2008,5.1550002
Madhya Pradesh,Ratlam,2009,3.5545454
Madhya Pradesh,Ratlam,2010,3.2360001
Madhya Pradesh,Ratlam,2012,2.4974999
Madhya Pradesh,Ratlam,2013,1.7
Madhya Pradesh,Ratlam,2014,-4.6783333
Madhya Pradesh,Ratlam,2015,-3.0383332
Madhya Pradesh,Ratlam,2017,-4.9094114
Madhya Pradesh,Ratlam,2018,-0.49186283
Madhya Pradesh,Rewa,2001,1.9580001
Madhya Pradesh,Rewa,2002,1.5542856
Madhya Pradesh,Rewa,2004,1.704
Madhya Pradesh,Rewa,2005,1.92
Madhya Pradesh,Rewa,2006,1.0
Madhya Pradesh,Rewa,2007,1.8723246
Madhya Pradesh,Rewa,2008,1.8399999
Madhya Pradesh,Rewa,2009,2.1900001
Madhya Pradesh,Rewa,2010,0.40000001
Madhya Pradesh,Rewa,2011,1.6720001
Madhya Pradesh,Rewa,2012,1.895
Madhya Pradesh,Rewa,2013,1.8759999
Madhya Pradesh,Rewa,2014,-7.7386208
Madhya Pradesh,Rewa,2015,-5.8239999
Madhya Pradesh,Rewa,2017,-9.1155558
Madhya Pradesh,Rewa,2018,-8.9606886
Madhya Pradesh,Sagar,2000,1.6727273
Madhya Pradesh,Sagar,2001,0.90499997
Madhya Pradesh,Sagar,2002,1.04
Madhya Pradesh,Sagar,2004,1.99
Madhya Pradesh,Sagar,2005,2.0066667
Madhya Pradesh,Sagar,2006,2.4000001
Madhya Pradesh,Sagar,2007,1.126
Madhya Pradesh,Sagar,2008,1.1133333
Madhya Pradesh,Sagar,2009,1.8280001
Madhya Pradesh,Sagar,2010,1.1733334
Madhya Pradesh,Sagar,2011,1.9688889
Madhya Pradesh,Sagar,2012,2.46
Madhya Pradesh,Sagar,2013,2.5320001
Madhya Pradesh,Sagar,2014,-4.2206669
Madhya Pradesh,Sagar,2015,-5.9043751
Madhya Pradesh,Sagar,2017,-3.9092681
Madhya Pradesh,Sagar,2018,-2.0762501
Madhya Pradesh,Satna,2001,2.0725
Madhya Pradesh,Satna,2002,1.9288889
Madhya Pradesh,Satna,2004,2.4022222
Madhya Pradesh,Satna,2005,0.80000001
Madhya Pradesh,Satna,2007,1.5561295
Madhya Pradesh,Satna,2008,3.615
Madhya Pradesh,Satna,2009,1.476
Madhya Pradesh,Satna,2010,0.685
Madhya Pradesh,Satna,2011,1.3000001
Madhya Pradesh,Satna,2012,3.26
Madhya Pradesh,Satna,2013,1.16
Madhya Pradesh,Satna,2014,-4.8039999
Madhya Pradesh,Satna,2015,-4.9709091
Madhya Pradesh,Satna,2017,-4.7643242
Madhya Pradesh,Satna,2018,-2.8624315
Madhya Pradesh,Sehore,2000,4.9914284
Madhya Pradesh,Sehore,2001,2.9366665
Madhya Pradesh,Sehore,2002,2.0799999
Madhya Pradesh,Sehore,2004,3.3199999
Madhya Pradesh,Sehore,2005,2.8
Madhya Pradesh,Sehore,2006,1.64
Madhya Pradesh,Sehore,2007,3.244
Madhya Pradesh,Sehore,2008,3.6400001
Madhya Pradesh,Sehore,2009,3.4533334
Madhya Pradesh,Sehore,2010,3.2
Madhya Pradesh,Sehore,2011,3.78
Madhya Pradesh,Sehore,2012,2.0050001
Madhya Pradesh,Sehore,2013,2.5999999
Madhya Pradesh,Sehore,2014,-4.0682354
Madhya Pradesh,Sehore,2015,-1.4
Madhya Pradesh,Sehore,2017,-2.589
Madhya Pradesh,Sehore,2018,-4.8788238
Madhya Pradesh,Seoni,2001,3.2639999
Madhya Pradesh,Seoni,2002,1.388
Madhya Pradesh,Seoni,2004,1.7511111
Madhya Pradesh,Seoni,2005,0.99000001
Madhya Pradesh,Seoni,2007,0.89333332
Madhya Pradesh,Seoni,2008,1.16
Madhya Pradesh,Seoni,2009,1.6455556
Madhya Pradesh,Seoni,2010,1.0875
Madhya Pradesh,Seoni,2011,1.6224999
Madhya Pradesh,Seoni,2012,1.8157142
Madhya Pradesh,Seoni,2013,0.66666669
Madhya Pradesh,Seoni,2014,-4.5419049
Madhya Pradesh,Seoni,2017,-2.2138095
Madhya Pradesh,Seoni,2018,-1.1250024
Madhya Pradesh,Shahdol,2001,1.95
Madhya Pradesh,Shahdol,2002,0.78999996
Madhya Pradesh,Shahdol,2006,0.2
Madhya Pradesh,Shahdol,2008,1.38
Madhya Pradesh,Shahdol,2009,0.65999997
Madhya Pradesh,Shahdol,2010,4.1999998
Madhya Pradesh,Shahdol,2011,1.3560001
Madhya Pradesh,Shahdol,2013,0.40000001
Madhya Pradesh,Shahdol,2014,-2.5047619
Madhya Pradesh,Shahdol,2015,-1.564
Madhya Pradesh,Shahdol,2017,-3.2875862
Madhya Pradesh,Shahdol,2018,-1.1419047
Madhya Pradesh,Shajapur,2000,9.1400003
Madhya Pradesh,Shajapur,2001,2.5599999
Madhya Pradesh,Shajapur,2002,5.1149998
Madhya Pradesh,Shajapur,2004,2.95
Madhya Pradesh,Shajapur,2005,1.48
Madhya Pradesh,Shajapur,2007,1.0500001
Madhya Pradesh,Shajapur,2008,1.79
Madhya Pradesh,Shajapur,2009,1.8633333
Madhya Pradesh,Shajapur,2010,2.8
Madhya Pradesh,Shajapur,2011,0.40000001
Madhya Pradesh,Shajapur,2013,3.4000001
Madhya Pradesh,Shajapur,2014,-4.1231999
Madhya Pradesh,Shajapur,2015,-2.9216001
Madhya Pradesh,Shajapur,2017,-4.6147828
Madhya Pradesh,Shajapur,2018,-5.6743999
Madhya Pradesh,Sheopur,2000,2.24
Madhya Pradesh,Sheopur,2001,3.9400001
Madhya Pradesh,Sheopur,2002,0.56
Madhya Pradesh,Sheopur,2004,3.8800001
Madhya Pradesh,Sheopur,2005,1.5599999
Madhya Pradesh,Sheopur,2006,0.29000002
Madhya Pradesh,Sheopur,2007,1.908
Madhya Pradesh,Sheopur,2008,3.5933332
Madhya Pradesh,Sheopur,2009,1.02
Madhya Pradesh,Sheopur,2010,1.1266667
Madhya Pradesh,Sheopur,2011,4.0
Madhya Pradesh,Sheopur,2012,0.34
Madhya Pradesh,Sheopur,2013,2.5999999
Madhya Pradesh,Sheopur,2014,-2.24
Madhya Pradesh,Sheopur,2015,-4.5
Madhya Pradesh,Sheopur,2017,-4.5700002
Madhya Pradesh,Sheopur,2018,-0.55222219
Madhya Pradesh,Shivpuri,2000,2.011111
Madhya Pradesh,Shivpuri,2001,1.5
Madhya Pradesh,Shivpuri,2002,1.6418182
Madhya Pradesh,Shivpuri,2004,2.9781818
Madhya Pradesh,Shivpuri,2005,0.95599997
Madhya Pradesh,Shivpuri,2007,4.2319999
Madhya Pradesh,Shivpuri,2008,2.22
Madhya Pradesh,Shivpuri,2009,6.7999997
Madhya Pradesh,Shivpuri,2010,5.645
Madhya Pradesh,Shivpuri,2011,2.5900002
Madhya Pradesh,Shivpuri,2012,3.6666665
Madhya Pradesh,Shivpuri,2013,4.4000001
Madhya Pradesh,Shivpuri,2014,-5.5693336
Madhya Pradesh,Shivpuri,2015,-2.6600001
Madhya Pradesh,Shivpuri,2017,-3.2477419
Madhya Pradesh,Shivpuri,2018,-3.5213332
Madhya Pradesh,Sidhi,2001,1.466
Madhya Pradesh,Sidhi,2002,1.835
Madhya Pradesh,Sidhi,2004,1.73
Madhya Pradesh,Sidhi,2006,1.5822222
Madhya Pradesh,Sidhi,2007,3.3150001
Madhya Pradesh,Sidhi,2008,0.18000001
Madhya Pradesh,Sidhi,2009,1.3244445
Madhya Pradesh,Sidhi,2010,1.62
Madhya Pradesh,Sidhi,2011,0.79555553
Madhya Pradesh,Sidhi,2014,-1.5761539
Madhya Pradesh,Sidhi,2015,-1.4281482
Madhya Pradesh,Sidhi,2017,-0.64965516
Madhya Pradesh,Sidhi,2018,-0.52285713
Madhya Pradesh,Singrauli,2001,0.53000003
Madhya Pradesh,Singrauli,2004,0.32666665
Madhya Pradesh,Singrauli,2006,0.18000001
Madhya Pradesh,Singrauli,2007,3.2
Madhya Pradesh,Singrauli,2009,3.8799999
Madhya Pradesh,Singrauli,2010,4.02
Madhya Pradesh,Singrauli,2011,0.80000001
Madhya Pradesh,Singrauli,2012,0.40000001
Madhya Pradesh,Singrauli,2013,1.01
Madhya Pradesh,Singrauli,2014,-1.0388235
Madhya Pradesh,Singrauli,2015,-0.64705878
Madhya Pradesh,Singrauli,2017,-0.67523813
Madhya Pradesh,Singrauli,2018,-0.64235294
Madhya Pradesh,Tikamgarh,2000,0.82999998
Madhya Pradesh,Tikamgarh,2001,1.1666667
Madhya Pradesh,Tikamgarh,2002,0.02
Madhya Pradesh,Tikamgarh,2004,0.51999998
Madhya Pradesh,Tikamgarh,2006,2.836
Madhya Pradesh,Tikamgarh,2007,2.816
Madhya Pradesh,Tikamgarh,2008,1.9000001
Madhya Pradesh,Tikamgarh,2009,0.60000002
Madhya Pradesh,Tikamgarh,2011,0.67999995
Madhya Pradesh,Tikamgarh,2012,1.35
Madhya Pradesh,Tikamgarh,2013,1.8200001
Madhya Pradesh,Tikamgarh,2014,-6.127059
Madhya Pradesh,Tikamgarh,2015,-7.3762498
Madhya Pradesh,Tikamgarh,2017,-4.0755553
Madhya Pradesh,Tikamgarh,2018,-3.5262499
Madhya Pradesh,Ujjain,2001,3.3900001
Madhya Pradesh,Ujjain,2002,2.3033333
Madhya Pradesh,Ujjain,2004,9.1999998
Madhya Pradesh,Ujjain,2005,2.1800001
Madhya Pradesh,Ujjain,2006,1.6950001
Madhya Pradesh,Ujjain,2007,3.3399999
Madhya Pradesh,Ujjain,2008,2.4760001
Madhya Pradesh,Ujjain,2009,1.6314286
Madhya Pradesh,Ujjain,2010,3.3285713
Madhya Pradesh,Ujjain,2012,3.0
Madhya Pradesh,Ujjain,2013,1.0
Madhya Pradesh,Ujjain,2014,-11.115556
Madhya Pradesh,Ujjain,2015,-10.172414
Madhya Pradesh,Ujjain,2016,2.342
Madhya Pradesh,Ujjain,2017,-10.796552
Madhya Pradesh,Ujjain,2018,-4.8342857
Madhya Pradesh,Umaria,2001,1.748
Madhya Pradesh,Umaria,2006,0.345
Madhya Pradesh,Umaria,2007,12.126666
Madhya Pradesh,Umaria,2009,1.34
Madhya Pradesh,Umaria,2010,1.38
Madhya Pradesh,Umaria,2011,0.5
Madhya Pradesh,Umaria,2012,0.2
Madhya Pradesh,Umaria,2013,0.40000001
Madhya Pradesh,Umaria,2014,-2.4384615
Madhya Pradesh,Umaria,2015,-2.52
Madhya Pradesh,Umaria,2017,-0.38352942
Madhya Pradesh,Umaria,2018,-0.69499999
Madhya Pradesh,Vidisha,2000,3.928
Madhya Pradesh,Vidisha,2001,2.24
Madhya Pradesh,Vidisha,2002,4.2485714
Madhya Pradesh,Vidisha,2004,2.6400001
Madhya Pradesh,Vidisha,2005,3.7449999
Madhya Pradesh,Vidisha,2006,1.38
Madhya Pradesh,Vidisha,2007,4.1440001
Madhya Pradesh,Vidisha,2008,6.9933333
Madhya Pradesh,Vidisha,2009,4.853333
Madhya Pradesh,Vidisha,2010,3.1900001
Madhya Pradesh,Vidisha,2011,3.2
Madhya Pradesh,Vidisha,2012,2.1400001
Madhya Pradesh,Vidisha,2013,2.0
Madhya Pradesh,Vidisha,2014,-3.4457142
Madhya Pradesh,Vidisha,2017,-1.4983335
Madhya Pradesh,Vidisha,2018,-2.3210001
Madhya Pradesh,West Nimar,2000,3.115
Madhya Pradesh,West Nimar,2001,2.175
Madhya Pradesh,West Nimar,2002,1.13
Madhya Pradesh,West Nimar,2004,0.62
Madhya Pradesh,West Nimar,2005,1.8666667
Madhya Pradesh,West Nimar,2006,0.75199997
Madhya Pradesh,West Nimar,2007,0.30000001
Madhya Pradesh,West Nimar,2008,1.01
Madhya Pradesh,West Nimar,2009,0.99000001
Madhya Pradesh,West Nimar,2010,1.1799999
Madhya Pradesh,West Nimar,2011,0.18000001
Madhya Pradesh,West Nimar,2012,0.61333334
Madhya Pradesh,West Nimar,2014,-7.0879998
Madhya Pradesh,West Nimar,2015,-5.1284208
Madhya Pradesh,West Nimar,2017,-1.821
Madhya Pradesh,West Nimar,2018,-4.1259999
Maharashtra,Ahmednagar,2000,5.4133334
Maharashtra,Ahmednagar,2001,3.182857
Maharashtra,Ahmednagar,2002,1.3742857
Maharashtra,Ahmednagar,2004,2.5999999
Maharashtra,Ahmednagar,2005,2.48
Maharashtra,Ahmednagar,2006,3.3440001
Maharashtra,Ahmednagar,2007,1.535
Maharashtra,Ahmednagar,2008,1.505
Maharashtra,Ahmednagar,2009,1.4760001
Maharashtra,Ahmednagar,2012,2.7640002
Maharashtra,Ahmednagar,2014,-14.676
Maharashtra,Ahmednagar,2015,-6.4789472
Maharashtra,Ahmednagar,2016,-6.4746666
Maharashtra,Ahmednagar,2017,10.916664
Maharashtra,Ahmednagar,2018,-4.4980488
Maharashtra,Akola,2000,4.2075
Maharashtra,Akola,2001,4.428
Maharashtra,Akola,2002,4.6866665
Maharashtra,Akola,2004,4.8676925
Maharashtra,Akola,2005,2.6600001
Maharashtra,Akola,2006,5.9200001
Maharashtra,Akola,2007,5.5311112
Maharashtra,Akola,2008,1.2049999
Maharashtra,Akola,2009,7.6760001
Maharashtra,Akola,2014,-18.618948
Maharashtra,Akola,2015,-6.7714286
Maharashtra,Akola,2016,-2.4442856
Maharashtra,Akola,2017,15.069354
Maharashtra,Akola,2018,0.053432021
Maharashtra,Amravati,2000,6.4815106
Maharashtra,Amravati,2001,1.6650001
Maharashtra,Amravati,2002,6.1153846
Maharashtra,Amravati,2004,6.0892305
Maharashtra,Amravati,2005,5.2455554
Maharashtra,Amravati,2006,5.8666668
Maharashtra,Amravati,2007,5.727273
Maharashtra,Amravati,2008,6.352941
Maharashtra,Amravati,2009,6.5714288
Maharashtra,Amravati,2012,2.6342857
Maharashtra,Amravati,2013,0.38
Maharashtra,Amravati,2014,-7.2483873
Maharashtra,Amravati,2015,-5.3216
Maharashtra,Amravati,2016,-4.1263494
Maharashtra,Amravati,2017,15.440806
Maharashtra,Amravati,2018,-0.52902293
Maharashtra,Aurangabad,2001,3.1400001
Maharashtra,Aurangabad,2002,1.24
Maharashtra,Aurangabad,2004,2.8
Maharashtra,Aurangabad,2007,2.2
Maharashtra,Aurangabad,2008,0.61191541
Maharashtra,Aurangabad,2012,1.5233333
Maharashtra,Aurangabad,2013,2.3800001
Maharashtra,Aurangabad,2014,-15.32762
Maharashtra,Aurangabad,2015,-8.4633331
Maharashtra,Aurangabad,2017,14.901374
Maharashtra,Aurangabad,2018,-1.9875947
Maharashtra,Beed,2000,1.6
Maharashtra,Beed,2001,1.255
Maharashtra,Beed,2002,2.2880001
Maharashtra,Beed,2003,11.22
Maharashtra,Beed,2004,1.1333333
Maharashtra,Beed,2006,2.1446764
Maharashtra,Beed,2007,0.65000004
Maharashtra,Beed,2008,3.0640001
Maharashtra,Beed,2009,2.1199999
Maharashtra,Beed,2012,3.007427
Maharashtra,Beed,2014,-11.319
Maharashtra,Beed,2015,-7.1612501
Maharashtra,Beed,2016,-7.0157146
Maharashtra,Beed,2017,10.686721
Maharashtra,Beed,2018,-1.4629083
Maharashtra,Bhandara,2000,4.0349998
Maharashtra,Bhandara,2001,1.1866666
Maharashtra,Bhandara,2002,3.668
Maharashtra,Bhandara,2004,1.9466667
Maharashtra,Bhandara,2005,1.852
Maharashtra,Bhandara,2006,0.86000001
Maharashtra,Bhandara,2007,1.36
Maharashtra,Bhandara,2008,0.80000001
Maharashtra,Bhandara,2009,2.4000001
Maharashtra,Bhandara,2013,4.9333334
Maharashtra,Bhandara,2014,-12.731852
Maharashtra,Bhandara,2015,-7.3214812
Maharashtra,Bhandara,2016,-7.4977779
Maharashtra,Bhandara,2017,10.742249
Maharashtra,Bhandara,2018,-3.5401998
Maharashtra,Buldhana,2000,3.8114285
Maharashtra,Buldhana,2001,2.28
Maharashtra,Buldhana,2002,1.452
Maharashtra,Buldhana,2004,2.4833333
Maharashtra,Buldhana,2005,3.0599999
Maharashtra,Buldhana,2006,1.2
Maharashtra,Buldhana,2007,1.5120001
Maharashtra,Buldhana,2008,3.8199999
Maharashtra,Buldhana,2009,2.5
Maharashtra,Buldhana,2014,-18.995173
Maharashtra,Buldhana,2015,-11.58
Maharashtra,Buldhana,2016,-7.4302702
Maharashtra,Buldhana,2017,12.510879
Maharashtra,Buldhana,2018,-3.7519133
Maharashtra,Chandrapur,2000,3.51875
Maharashtra,Chandrapur,2001,4.6810527
Maharashtra,Chandrapur,2002,3.4472728
Maharashtra,Chandrapur,2004,3.8952942
Maharashtra,Chandrapur,2005,3.7428572
Maharashtra,Chandrapur,2006,2.7857141
Maharashtra,Chandrapur,2007,4.0894117
Maharashtra,Chandrapur,2008,4.1862502
Maharashtra,Chandrapur,2009,3.2454545
Maharashtra,Chandrapur,2012,6.0633335
Maharashtra,Chandrapur,2013,1.4
Maharashtra,Chandrapur,2014,-11.638333
Maharashtra,Chandrapur,2015,-7.5925927
Maharashtra,Chandrapur,2016,-5.6083021
Maharashtra,Chandrapur,2017,16.515625
Maharashtra,Chandrapur,2018,2.2283285
Maharashtra,Dhule,2000,2.9766667
Maharashtra,Dhule,2001,6.2377777
Maharashtra,Dhule,2002,4.0080361
Maharashtra,Dhule,2004,3.6900001
Maharashtra,Dhule,2005,11.573334
Maharashtra,Dhule,2006,6.5300002
Maharashtra,Dhule,2007,7.1400003
Maharashtra,Dhule,2008,4.0700002
Maharashtra,Dhule,2009,7.0
Maharashtra,Dhule,2012,5.1085715
Maharashtra,Dhule,2014,-18.277931
Maharashtra,Dhule,2016,-6.0272727
Maharashtra,Dhule,2017,14.587193
Maharashtra,Dhule,2018,-1.2328277
Maharashtra,Gadchiroli,2000,1.914
Maharashtra,Gadchiroli,2001,1.0225
Maharashtra,Gadchiroli,2002,2.7257142
Maharashtra,Gadchiroli,2004,1.325
Maharashtra,Gadchiroli,2005,2.4585714
Maharashtra,Gadchiroli,2006,2.5333333
Maharashtra,Gadchiroli,2007,0.78999996
Maharashtra,Gadchiroli,2008,0.86000001
Maharashtra,Gadchiroli,2009,3.76
Maharashtra,Gadchiroli,2012,9.0
Maharashtra,Gadchiroli,2014,-13.846154
Maharashtra,Gadchiroli,2015,-6.3290911
Maharashtra,Gadchiroli,2016,-7.5387502
Maharashtra,Gadchiroli,2017,16.150555
Maharashtra,Gadchiroli,2018,-2.0505462
Maharashtra,Gondia,2000,1.09
Maharashtra,Gondia,2001,1.0857143
Maharashtra,Gondia,2002,1.295
Maharashtra,Gondia,2004,0.88
Maharashtra,Gondia,2005,1.9849999
Maharashtra,Gondia,2006,2.632
Maharashtra,Gondia,2007,1.1792457
Maharashtra,Gondia,2008,0.91428572
Maharashtra,Gondia,2009,3.8
Maharashtra,Gondia,2012,1.8
Maharashtra,Gondia,2013,0.81
Maharashtra,Gondia,2014,-7.2788887
Maharashtra,Gondia,2015,-5.0999999
Maharashtra,Gondia,2016,-6.0467615
Maharashtra,Gondia,2017,6.9603486
Maharashtra,Gondia,2018,-5.0572939
Maharashtra,Hingoli,2000,4.1600003
Maharashtra,Hingoli,2001,3.1824999
Maharashtra,Hingoli,2004,1.6600001
Maharashtra,Hingoli,2007,2.3899999
Maharashtra,Hingoli,2012,0.2
Maharashtra,Hingoli,2014,-7.257
Maharashtra,Hingoli,2016,-4.4759998
Maharashtra,Hingoli,2017,9.2378912
Maharashtra,Hingoli,2018,0.073835105
Maharashtra,Jalgaon,2000,5.5999999
Maharashtra,Jalgaon,2001,12.13
Maharashtra,Jalgaon,2002,2.4266667
Maharashtra,Jalgaon,2004,2.1440001
Maharashtra,Jalgaon,2005,7.4649997
Maharashtra,Jalgaon,2006,4.1374998
Maharashtra,Jalgaon,2007,2.1714287
Maharashtra,Jalgaon,2008,2.0
Maharashtra,Jalgaon,2009,2.4950001
Maharashtra,Jalgaon,2012,0.74000001
Maharashtra,Jalgaon,2014,-16.360001
Maharashtra,Jalgaon,2015,-6.5279999
Maharashtra,Jalgaon,2016,-8.875
Maharashtra,Jalgaon,2017,14.847873
Maharashtra,Jalgaon,2018,-3.021276
Maharashtra,Jalna,2000,7.02
Maharashtra,Jalna,2001,19.440001
Maharashtra,Jalna,2002,3.95
Maharashtra,Jalna,2004,5.2799997
Maharashtra,Jalna,2005,10.01
Maharashtra,Jalna,2006,5.6066666
Maharashtra,Jalna,2007,2.48
Maharashtra,Jalna,2008,15.52
Maharashtra,Jalna,2009,11.2
Maharashtra,Jalna,2014,-21.52
Maharashtra,Jalna,2015,-22.089231
Maharashtra,Jalna,2016,-10.786667
Maharashtra,Jalna,2017,17.066431
Maharashtra,Jalna,2018,-0.92452782
Maharashtra,Kolhapur,2000,0.405
Maharashtra,Kolhapur,2001,0.71428573
Maharashtra,Kolhapur,2002,2.04
Maharashtra,Kolhapur,2004,0.87
Maharashtra,Kolhapur,2006,0.86000001
Maharashtra,Kolhapur,2007,0.168
Maharashtra,Kolhapur,2009,0.19
Maharashtra,Kolhapur,2014,-5.4211431
Maharashtra,Kolhapur,2015,-2.7723529
Maharashtra,Kolhapur,2016,-2.6045713
Maharashtra,Kolhapur,2017,6.332015
Maharashtra,Kolhapur,2018,-3.302542
Maharashtra,Latur,2000,0.92666668
Maharashtra,Latur,2001,0.60000002
Maharashtra,Latur,2002,1.705
Maharashtra,Latur,2004,0.2
Maharashtra,Latur,2006,0.18000001
Maharashtra,Latur,2014,-12.98125
Maharashtra,Latur,2015,-3.3899999
Maharashtra,Latur,2016,-12.421818
Maharashtra,Latur,2017,8.0763569
Maharashtra,Latur,2018,-0.71841115
Maharashtra,Mumbai Suburban,2001,0.36000001
Maharashtra,Mumbai Suburban,2004,1.26
Maharashtra,Mumbai Suburban,2009,1.78
Maharashtra,Mumbai Suburban,2017,5.1164398
Maharashtra,Mumbai Suburban,2018,-6.5894632
Maharashtra,Mumbai,2000,3.0
Maharashtra,Mumbai,2001,2.2
Maharashtra,Mumbai,2002,1.62
Maharashtra,Mumbai,2004,2.1700001
Maharashtra,Mumbai,2006,3.1600001
Maharashtra,Mumbai,2007,4.04
Maharashtra,Mumbai,2008,0.62
Maharashtra,Mumbai,2009,1.5
Maharashtra,Mumbai,2012,2.1800001
Maharashtra,Mumbai,2014,-4.9733334
Maharashtra,Mumbai,2016,2.1533334
Maharashtra,Mumbai,2017,10.375927
Maharashtra,Mumbai,2018,-1.2935339
Maharashtra,Nagpur,2000,4.6822219
Maharashtra,Nagpur,2001,4.9200001
Maharashtra,Nagpur,2002,3.0766666
Maharashtra,Nagpur,2004,3.5066667
Maharashtra,Nagpur,2005,2.0647058
Maharashtra,Nagpur,2006,1.9583334
Maharashtra,Nagpur,2007,2.0650001
Maharashtra,Nagpur,2008,3.0999999
Maharashtra,Nagpur,2009,1.8581818
Maharashtra,Nagpur,2012,4.2377777
Maharashtra,Nagpur,2014,-10.097407
Maharashtra,Nagpur,2015,-3.6766102
Maharashtra,Nagpur,2016,-5.3563266
Maharashtra,Nagpur,2017,14.027063
Maharashtra,Nagpur,2018,-0.60618371
Maharashtra,Nanded,2000,0.76999998
Maharashtra,Nanded,2001,2.0755556
Maharashtra,Nanded,2002,0.44999999
Maharashtra,Nanded,2004,1.1900001
Maharashtra,Nanded,2005,2.552
Maharashtra,Nanded,2006,1.21
Maharashtra,Nanded,2007,3.02
Maharashtra,Nanded,2008,1.1799999
Maharashtra,Nanded,2009,2.8
Maharashtra,Nanded,2014,-13.764167
Maharashtra,Nanded,2015,-9.3450003
Maharashtra,Nanded,2016,-2.7386668
Maharashtra,Nanded,2017,11.710856
Maharashtra,Nanded,2018,-2.5693595
Maharashtra,Nandurbar,2000,0.93000001
Maharashtra,Nandurbar,2001,1.6
Maharashtra,Nandurbar,2002,0.69
Maharashtra,Nandurbar,2004,1.0
Maharashtra,Nandurbar,2007,0.02
Maharashtra,Nandurbar,2008,1.6
Maharashtra,Nandurbar,2009,1.0
Maharashtra,Nandurbar,2012,0.64499998
Maharashtra,Nandurbar,2014,-11.329166
Maharashtra,Nandurbar,2015,-1.2
Maharashtra,Nandurbar,2016,-7.9231577
Maharashtra,Nandurbar,2017,9.7365599
Maharashtra,Nandurbar,2018,-3.9219759
Maharashtra,Nashik,2000,2.6980002
Maharashtra,Nashik,2001,0.86000001
Maharashtra,Nashik,2002,0.9066667
Maharashtra,Nashik,2004,2.6600001
Maharashtra,Nashik,2005,5.4000001
Maharashtra,Nashik,2006,7.0149999
Maharashtra,Nashik,2007,3.6600001
Maharashtra,Nashik,2008,5.9050002
Maharashtra,Nashik,2009,0.38
Maharashtra,Nashik,2012,2.0
Maharashtra,Nashik,2013,0.18000001
Maharashtra,Nashik,2014,-9.7072411
Maharashtra,Nashik,2015,-5.6008887
Maharashtra,Nashik,2016,-8.7216263
Maharashtra,Nashik,2017,12.594333
Maharashtra,Nashik,2018,-4.1036763
Maharashtra,Osmanabad,2000,1.04
Maharashtra,Osmanabad,2001,0.36000001
Maharashtra,Osmanabad,2002,1.3
Maharashtra,Osmanabad,2004,2.0266666
Maharashtra,Osmanabad,2006,1.24
Maharashtra,Osmanabad,2014,-11.4075
Maharashtra,Osmanabad,2015,-18.784615
Maharashtra,Osmanabad,2016,-9.545455
Maharashtra,Osmanabad,2017,11.060768
Maharashtra,Osmanabad,2018,-2.8400161
Maharashtra,Parbhani,2000,2.2411969
Maharashtra,Parbhani,2001,2.76
Maharashtra,Parbhani,2002,3.6266668
Maharashtra,Parbhani,2004,4.0
Maharashtra,Parbhani,2005,3.0666666
Maharashtra,Parbhani,2006,6.96
Maharashtra,Parbhani,2007,1.9250001
Maharashtra,Parbhani,2008,3.27
Maharashtra,Parbhani,2009,6.8000002
Maharashtra,Parbhani,2014,-11.472
Maharashtra,Parbhani,2015,-2.8470588
Maharashtra,Parbhani,2016,-5.0106668
Maharashtra,Parbhani,2017,10.010513
Maharashtra,Parbhani,2018,0.83891135
Maharashtra,Pune,2000,1.98375
Maharashtra,Pune,2001,2.9524999
Maharashtra,Pune,2002,2.8244445
Maharashtra,Pune,2004,4.722857
Maharashtra,Pune,2005,4.2466664
Maharashtra,Pune,2006,3.0725
Maharashtra,Pune,2007,2.4142857
